X,Y,OBJECTID,DACRID,FOLIO,NAME,ADDRESS,CITY,ZIPCODE,CONTACT,PHONE,DCOUNSELOR,LICNUM,LICDATE,LICEXP,CAPACITY,LAT,LON,POINT_X,POINT_Y
-80.275206145121572,25.85633629927425,941, ,0431060170190,Edison Private School DBA  Kalex Education,371 E 37TH ST,Hialeah,33013,Margarita Jimenez,305-821-9046, ,C11MD0557,1994-10-01T00:00:00.000Z,2010-12-12T00:00:00.000Z,0,25.85633,-80.2752,894519.038064078,554131.487579241
-80.187732906332855,25.889047477446919,942,DACR202,0622300300180,Amazing Learning Academy - North Miami,516 NE 124th St,North Miami,33161,Cinthya Duron,305-893-3400, ,C11MD1487,2007-03-13T00:00:00.000Z,2011-03-15T00:00:00.000Z,0,25.88904,-80.18773,923212.548918411,566189.371927992
-80.297486428496271,25.929435511575804,943, ,3020120470001,Advanced Learning Charter School,5855 NW 171ST ST,Miami-Dade,33015, ,305-231-4888, ,EXEMPT,,,0,25.92943,-80.29748,887049.575968914,580660.843313076
-80.411904235380192,25.498833757326999,944,DACR1212,3079020000114,Steve's Academy,28901 SW 137TH AVE,Miami-Dade,33033, ,305-245-3777, ,C11MD1680,2008-12-03T00:00:00.000Z,2010-12-02T00:00:00.000Z,0,25.49883,-80.4119,850142.125177663,423972.062203072
-80.477749714440193,25.474778778834388,945, ,1078130130040,Lincoln Marti (Lnv),510 N KROME AVE,Homestead,33030,Tahimy Regueiro,305-246-0666, ,C11MD0610,1993-08-12T00:00:00.000Z,2010-08-18T00:00:00.000Z,0,25.47477,-80.47775,828457.874911077,415138.937152825
-80.428353226360571,25.63055253296999,946, ,3059220050010,Kids For Kids Academy Inc,14465 COUNTRY WALK DR,Miami-Dade,33186,Beth Davis,305-232-0606, ,C11MD1312,2005-07-22T00:00:00.000Z,2011-07-21T00:00:00.000Z,0,25.63055,-80.42835,844510.439918745,471820.973394826
-80.26405958676817,25.954327550445619,947, ,3421050010010,Upper Room Ministries of Miami Gardens/Cooper Temple,3800 NW 199TH ST,Miami Gardens,33056, ,305-620-1557, ,EXEMPT,,,0,25.95432,-80.26406,897984.875292495,589768.687302075
-80.290735156148145,25.83153064263567,948, ,0430130130110,Little Angel Academy Inc. II,441 W 11TH ST,Hialeah,33010, ,305-884-0809, ,C11MD1444,2006-08-03T00:00:00.000Z,2011-08-16T00:00:00.000Z,0,25.83153,-80.29073,889460.749952327,545087.625089571
-80.213979432248308,25.762724313184087,949,DACR604,0141110011290,Smart Starts Child Development Center,1101 SW 12TH AVE,Miami,33129, ,305-858-8886, ,C11MD1453,2006-08-31T00:00:00.000Z,2010-09-14T00:00:00.000Z,0,25.76272,-80.21398,914857.68734733,520222.374951407
-80.400484520908435,25.731220809129731,950, ,3049140070030,Rabionet Family Day Care Home,3944 SW 127TH CT,Miami-Dade,33175,Francesca Rabionet,305-226-9490, ,F11MD0116,1991-02-21T00:00:00.000Z,2011-02-20T00:00:00.000Z,0,25.73122,-80.40048,853526.749970079,508449.656370908
-80.308939686060725,25.849422060144722,951,DACR776,0430110020090,Los Pinos Nuevos Christian School,1325 W 30TH ST,Hialeah,33012,Liset Gil,305-887-0486, ,C11MD1503,2007-03-27T00:00:00.000Z,2011-03-26T00:00:00.000Z,0,25.84942,-80.30894,883438.499857746,551558.624942824
-80.229418729425745,25.772805763087021,952, ,0141030130670,A and G Day Care Corporation,2123 W FLAGLER ST,Miami,33135,Esperanza Alvarez,305-982-8785, ,C11MD1781,2010-03-19T00:00:00.000Z,2011-03-18T00:00:00.000Z,0,25.77269,-80.22924,909813.003539078,523814.781480491
-80.242149060744197,25.938337647379175,953, ,3421100090740,Bolden Family Day Care Home,2445 NW 179TH TER,Miami Gardens,33056, ,305-430-9131, ,F11MD0646,2007-05-01T00:00:00.000Z,2011-04-30T00:00:00.000Z,0,25.93833,-80.24215,905218.187597495,583997.874696739
-80.269562344601809,25.859657565039939,954,DACR772,0431050061380,Smart Starts Preschool,660 E 41ST ST,Hialeah,33013, ,305-836-3133, ,C11MD1731,2009-06-29T00:00:00.000Z,2010-06-28T00:00:00.000Z,0,25.85965,-80.26956,896368.37491658,555348.937572159
-80.40817851855337,25.750867245119732,955, ,3049110120010,Vidal Family Day Care Home,1800 SW 131ST PL,Miami-Dade,33175,Maria Vidal,305-229-9162, ,F11MD0524,2005-06-06T00:00:00.000Z,2010-06-05T00:00:00.000Z,0,25.75086,-80.40818,850961.812842745,515578.812060073
-80.29181990149813,25.701089391564381,956, ,0940360270120,Aguamarina Pre-Schools - South Miami Campus,7515 SW 61ST AVE,South Miami,33143, ,305-666-1707, ,C11MD1353,2005-10-19T00:00:00.000Z,2011-04-11T00:00:00.000Z,0,25.70108,-80.29182,889358.687820494,497675.374441825
-80.30198319538259,25.953104617320051,957, ,3020010035500,Raymond Boyd Family Day Care Home,19930 NW 61ST AVE,Miami-Dade,33015, ,305-621-9002, ,F11MD0902,2010-11-19T00:00:00.000Z,2011-11-18T00:00:00.000Z,0,25.9531,-80.30198,885525.81228416,589255.937671408
-80.207138853886207,25.831325998847948,958, ,0131130400590,Sheys of Miami Inc/Sheyes Young Achiever,6043 NW 6TH CT,Miami,33127, ,305-758-7167, ,C11MD0069,2003-09-26T00:00:00.000Z,2011-09-25T00:00:00.000Z,0,25.83132,-80.20714,916958.937409911,545170.312260158
-80.12616148203729,25.86236996385021,959, ,0232020020640,Lehrman Community Day School Inc,727 77TH ST,Miami Beach,33141, ,305-866-2771, ,C11MD0807,2000-08-27T00:00:00.000Z,2010-08-26T00:00:00.000Z,0,25.86237,-80.12616,943520.562436163,556622.812649071
-80.285695058533591,25.675853519993893,960, ,2050010110010,YMCA / Pinecrest Elementary (EP),10250 SW 57TH AVE,Pinecrest,33156, ,305-357-6622, ,EXEMPT,,,0,25.67585,-80.28569,891425.124960579,488514.062711991
-80.173463743864716,25.891291125788822,961, ,0622290000340,W.J. Bryan Ele Pre-K Elementary (VPK),1201 NE 125TH ST,North Miami,33161, ,305-891-0602, ,EXEMPT,,,0,25.89129,-80.17346,927898.812511746,567034.175356492
-80.429987499017628,25.480019573117726,962, ,1079100000094,Homestead Hospital Child Care,975 BAPTIST WAY,Homestead,33030, , , ,C11MD0415,2003-09-18T00:00:00.000Z,2010-08-07T00:00:00.000Z,0,25.48001,-80.42998,844206.783045746,417108.257689238
-80.322762484647342,25.768956189210606,963, ,3040030010230,Ruben Dario Mid @ Seminole Elementary School,121 SW 78TH PL,Miami-Dade,33144, ,305-261-7071, ,EXEMPT,,,0,25.76895,-80.32276,879042.937782746,522288.687419824
-80.20052390267908,25.779065324641369,964, ,0101060702010,YWCA / Weeks After Care Program (EP),351 NW 5TH ST,Miami,33128, ,305-377-9922, ,EXEMPT,,,0,25.77906,-80.20052,919250.229415245,526188.413544238
-80.360536663005817,25.617753077831814,965, ,3050290381500,Tyne Family Day Care Home,16313 SW 103RD PL,Miami-Dade,33157, ,305-252-3822, ,F11MD0005,2002-07-01T00:00:00.000Z,2011-02-10T00:00:00.000Z,0,25.61775,-80.36053,866877.249843828,467271.156050906
-80.245122665794341,25.81840725952042,966, ,3031210091320,Sheyes Learning Center / Gilberts Angels,3038 NW 48TH TER,Miami-Dade,33142, ,305-634-6268, ,C11MD1604,2008-04-22T00:00:00.000Z,2011-04-21T00:00:00.000Z,0,25.8184,-80.24512,904491.625730414,540401.249947906
-80.383115094528364,25.579268762117863,967, ,3069120110760,"Smith, Marjorie Family Daycare",20123 SW 118TH CT,Miami-Dade,33177, ,305-971-2584, ,F11MD0199,2006-07-16T00:00:00.000Z,2011-07-15T00:00:00.000Z,0,25.57926,-80.38311,859502.312822078,453248.812376492
-80.286728444503836,25.772031647498508,968, ,0141060150510,Paredes Large Family Child Care Home,110 NW 56TH AVE,Miami,33126, ,305-267-0405, ,L11MD0161,2007-05-09T00:00:00.000Z,2011-05-09T00:00:00.000Z,0,25.77203,-80.28673,890895.875034828,523469.06235566
-80.352882847901839,25.604791930084819,969,DACR1074,3050320041820,Vip Christian Academy,17445 HOMESTEAD AVE,Miami-Dade,33157,Sharon Smith,305-251-3722, ,X11MD0107,2010-04-13T00:00:00.000Z,2011-05-10T00:00:00.000Z,28,25.60479,-80.35288,869422.325790413,462572.662167072
-80.207454148177888,25.962063223874235,970, ,3411360020780,Belfon Large Family Child Care Home,276 NW 203RD TER,Miami Gardens,33169, ,305-651-6195, ,L11MD0087,2002-10-11T00:00:00.000Z,2011-10-10T00:00:00.000Z,0,25.96206,-80.20745,916568.125527494,592689.000030987
-80.413034209108076,25.623878650261808,971, ,3059260070020,Creative Child Daycare Center Inc II,15431 SW 137TH AVE,Miami-Dade,33177, ,305-971-9730, ,C11MD0473,2003-08-03T00:00:00.000Z,2010-08-02T00:00:00.000Z,0,25.62387,-80.41303,849568.517400995,469417.433910571
-80.395719930303301,25.53022706897432,972, ,3069250020350,Nancy Machado Lfcch,25430 SW 126TH CT,Miami-Dade,33032,Nancy Machado,305-258-5917, ,L11MD0127,2009-05-13T00:00:00.000Z,2011-05-12T00:00:00.000Z,0,25.53022,-80.39572,855428.562439412,435405.687301658
-80.423086956313668,25.496830223211187,973, ,3079030000152,Irving and Beatrice Peskoe El(Vpk),29035 SW 144TH AVE,Miami-Dade,33033,Madelyn Sierra-Hernandez,305-242-8340, ,EXEMPT,,,0,25.49683,-80.42308,846456.750002496,423227.749387242
-80.346369604849514,25.744044933228558,974, ,3040160183400,Rockway Elementary,2790 SW 93RD CT,Miami-Dade,33165,Debbie F Saumell,305-221-1192, ,EXEMPT,,,0,25.74404,-80.34637,871318.630068664,513195.26072482
-80.332647131012138,25.934448475596174,975, ,3020100000030,Norman and Jean Reach Park,7901 NW 176TH ST,Miami-Dade,33015, ,305-823-2414, ,EXEMPT,,,0,25.93444,-80.33264,875484.353364494,582422.484146737
-80.297293579967715,25.733268189296894,976,DACR356,0940240310010,International Bilingual Montessori School,6330 SW 40TH ST,South Miami,33155,Ricardo Samayoa,305-661-6434, , ,2007-05-02T00:00:00.000Z,2011-05-01T00:00:00.000Z,169,25.73326,-80.29729,887493.999292661,509361.406187825
-80.20641125084542,25.862259970001325,977, ,3031010071200,"Shores School, Inc.",545 NW 95TH ST,Miami-Dade,33150, ,305-751-0101, ,C11MD0779,1993-02-01T00:00:00.000Z,2011-01-31T00:00:00.000Z,0,25.86226,-80.20641,917130.375059161,556415.312407903
-80.405510889570493,25.722303220809383,978, ,3049230030790,Royal Green Elementary Sch,13047 SW 47TH ST,Miami-Dade,33175,Alba Misas,305-221-4452, ,EXEMPT,,,0,25.7223,-80.40551,851886.642029829,505201.036883906
-80.318633888686975,25.760568043196162,979, ,3040110220250,Flagami Elementary (VPK),920 SW 76TH AVE,Miami-Dade,33144, ,305-261-2031, ,EXEMPT,,,0,25.76056,-80.31863,880417.437658411,519246.937597826
-80.191157612080985,25.917102907924455,980, ,3022180021031,Harley Inc./ Small Fry Knobel,425 NE 154TH ST,Miami-Dade,33162, ,305-945-6022, ,C11MD0642,1990-04-28T00:00:00.000Z,2010-04-27T00:00:00.000Z,0,25.9171,-80.19115,922023.687450994,576379.812505074
-80.187561899442102,25.907685801991605,981, ,0622190000112,Kingdom Kids Care Corp,14400 NE 6TH AVE,North Miami,33161,Amada Bellas,786-274-8459, ,C11MD1193,2004-06-28T00:00:00.000Z,2011-06-27T00:00:00.000Z,0,25.90768,-80.18756,923226.812341329,572964.250110492
-80.478243773473423,25.475925330061756,982, ,1078130220010,First United Methodist School,622 N KROME AVE,Homestead,33030,Mercy Nyman,305-248-7992, ,C11MD0138,1965-12-02T00:00:00.000Z,2011-01-25T00:00:00.000Z,0,25.47592,-80.47824,828293.249912247,415554.999640904
-80.230127088756518,25.778520450167822,983, ,0141030560010,YWCA / Citrus Grove Elementary B/A (EP),2121 NW 5TH ST,Miami,33125, ,305-642-4141, ,EXEMPT,,,0,25.77852,-80.23012,909509.529080413,525932.344174489
-80.420225887710771,25.520840607304311,984, ,3069340000010,Naranja Park,14150 SW 264TH ST,Miami-Dade,33032, ,305-258-1945, ,EXEMPT,,,0,25.52084,-80.42022,847362.437495578,431958.249970824
-80.360645466953031,25.610497987677277,985, ,3050320131910,West Perrine Park,17121 SW 104TH AVE,Miami-Dade,33157, ,305-235-2053, ,EXEMPT,,,0,25.61049,-80.36064,866854.118000329,464634.117361739
-80.327546702543103,25.676010388534731,986, ,3050030001000,Continental Park,10000 SW 82ND AVE,Miami-Dade,33156,Joe Fernandez,305-274-9666, ,EXEMPT,,,0,25.67601,-80.32754,877640.517031163,488498.79633832
-80.348554668743233,25.744284861795723,987, ,3040160183390,Rockway Park,9460 SW 27TH AVE,Miami-Dade,33165, ,305-223-8769, ,EXEMPT,,,0,25.74428,-80.34855,870598.937610414,513278.906226821
-80.205107972336265,25.770432373670957,988, ,0102020401080,Ada Merritt K-8 Center,660 SW 3RD ST,Miami,33130, ,305-326-0791, ,EXEMPT,,,0,25.77043,-80.20511,917760.625110995,523041.499890573
-80.361267588914842,25.887993782090096,989, ,2720290400420,Del Sol Large Family Day Care Home,9976 NW 126TH TER,Hialeah Gardens,33018,Isabel Del Sol,305-364-2816, ,L11MD0093,2007-04-10T00:00:00.000Z,2011-04-10T00:00:00.000Z,0,25.88799,-80.36126,866160.624964744,565490.93762932
-80.261336607190728,25.953857291906878,990, ,3421040440020,The Resource Room/ Children Village (EP),19715 NW 37TH AVE,Miami Gardens,33056, ,305-621-1929, ,EXEMPT,2009-08-27T00:00:00.000Z,2010-08-27T00:00:00.000Z,0,25.95385,-80.26133,898880.594301578,589602.801150903
-80.186012347797814,25.874121033400446,991, ,3022310280061,Baby's Castle Inc,10702 NE 6TH AVE,Miami-Dade,33161,Mayra Urquiola,305-757-9711, ,C11MD1197,2004-07-30T00:00:00.000Z,2010-07-29T00:00:00.000Z,0,25.87412,-80.18601,923811.87908458,560767.527128659
-80.147798251868295,25.846257373761283,992, ,2332090110020,M.B. Adult @ Treasure Island Elementary School,7540 E TREASURE DR,North Bay Village,33141,Sherry L. Krubitch,305-865-3141, ,EXEMPT,,,0,25.84625,-80.1478,936443.187483329,550719.562316492
-80.353393524869517,25.733284257266007,993, ,3040170000480,Olympia Heights Elementary (VPK),9797 SW 40TH ST,Miami-Dade,33165,Francisca C Nobregas,305-221-3821, ,EXEMPT,,,0,25.73328,-80.35339,869025.721268661,509272.823359743
-80.375751731705193,25.637482641638474,994, ,3050190017820,Frank C. Martin K-8 Center,14250 BOGGS DR,Miami-Dade,33176,Feliacia K joseph,305-238-3688, ,EXEMPT,,,0,25.63748,-80.37575,861829.81210408,474417.968528904
-80.38110282786775,25.56552449274897,995, ,3060180000370,Mays Mid @ Pine Villa Elementary,21799 SW 117TH CT,Miami-Dade,33170, ,305-258-5366, ,EXEMPT,,,0,25.56552,-80.3811,860188.895110328,448256.580891155
-80.337016237415099,25.755571617428426,996,DACR284,3040090000050,Christian Learning Center I,8755 SW 16TH ST,Miami-Dade,33165, ,305-559-9409, ,C11MD0351,1989-01-01T00:00:00.000Z,2011-01-12T00:00:00.000Z,0,25.75557,-80.33701,874376.437601328,517400.094178654
-80.265221342890825,25.773021047815988,997, ,0141050270010,Kinloch Park Elementary,4275 NW 1ST ST,Miami,33126,Martha M Munoz,305-445-1351, ,EXEMPT,,,0,25.77302,-80.26522,897971.812326495,523867.562870987
-80.23805426209978,25.920489482156814,998, ,3421150034600,Bunche Park Elementary (VPK),16001 BUNCHE PARK SCHOOL DR,Miami Gardens,33054,Yesenia Aponte,305-621-1469, ,EXEMPT,,,0,25.92048,-80.23805,906601.625119329,577518.374860488
-80.431481290435585,25.51531090019942,999, ,3069330170030,Rv Little Giants Day Care Inc,27020 S DIXIE HWY,Miami-Dade,33032, ,305-245-1727, ,C11MD0426,2004-07-19T00:00:00.000Z,2010-07-18T00:00:00.000Z,0,25.51531,-80.43148,843659.20376033,429932.49221132
-80.31690126847262,25.890382164773332,1000, ,0420260010400,Palm Lakes Elementary,7450 W 16TH AVE,Hialeah,33014,Alina Q Iglesias,305-823-6970, ,EXEMPT,,,0,25.89038,-80.3169,880742.625328246,566432.500050657
-80.225098855191931,25.799931903428803,1001, ,0131271060010,Comstock Elementary (VPK),2420 NW 18TH AVE,Miami,33142,Adrian M Rogers,305-635-7341, ,EXEMPT,,,0,25.79993,-80.2251,911118.437607996,533724.374850243
-80.318269317310381,25.673272330584147,1002, ,2050020090010,Kendall United Methodist Church Corp,7600 SW 104TH ST,Pinecrest,33156,Joy Galliford,305-66-70343, ,C11MD0541,1984-09-17T00:00:00.000Z,2010-09-16T00:00:00.000Z,0,25.67327,-80.31827,880701.250082914,487519.281236991
-80.224507134914276,25.815165189673856,1003, ,0131220350670,"Kidz Tyme Learning Academy, LLC",4332 NW 17TH AVE,Miami,33142,Tanisha Curry,305-637-3630, , ,,,0,25.81516,-80.2245,911280.500275996,539262.312593237
-80.240419300765723,25.860964961417459,1004, ,3031030143160,The Central Faith Mission Ministries (EP),2501 NW 95TH ST,Miami-Dade,33147, ,305-200-3039, ,EXEMPT,2009-11-05T00:00:00.000Z,2010-11-05T00:00:00.000Z,0,25.86096,-80.24042,905949.513890747,555878.492287323
-80.305302862921195,25.819527940833122,1005, ,0530240010190,Miami Springs Montessori School,699 LUDLAM DR,Miami Springs,33166,Ms. Donna,305-883-0012, ,C11MD1050,1997-09-29T00:00:00.000Z,2010-09-28T00:00:00.000Z,0,25.81952,-80.3053,884691.999975413,540699.50000757
-80.149308844477019,25.953333776847199,1006,DACR1348,3022040060010,Hebrew Learning Center,19210 W DIXIE HWY,Miami-Dade,33180,Vered Chen,786-246-9728, ,C11MD1769,2010-03-18T00:00:00.000Z,2011-03-17T00:00:00.000Z,0,25.95333,-80.14931,935693.930451661,589635.980546489
-80.296808239084328,25.890881459639466,1007, ,0420250010670,North Twin Lakes Elementary,625 W 74TH PL,Hialeah,33040,Richelle T Lumpkin,305-822-0721, , ,,,0,25.89088,-80.29681,887347.624913495,566648.874945991
-80.234788316510105,25.88998032326009,1008,DACR836,3021270012700,Small Kids Academy Inc,2170 NW 127TH ST,Miami-Dade,33167, ,305-769-0051, ,C11MD0669,1999-10-08T00:00:00.000Z,2010-10-07T00:00:00.000Z,0,25.88998,-80.23479,907739.812475495,566435.437708825
-80.272795151340645,25.851235412227091,1009,DACR1103,0431080016610,Thumbelina Learning Center II,490 E 32ND ST,Hialeah,33013, ,305-836-0535, ,C11MD0749,1999-07-21T00:00:00.000Z,2011-07-20T00:00:00.000Z,0,25.85123,-80.27279,895322.191641495,552281.868575074
-80.130767381654195,25.854475119759798,1010, ,0232100131640,The Twinkling Star Learning Center and Childcare LLC,1160 71ST ST,Miami Beach,33141, ,305-397-8386, ,C11MD0831,2002-08-07T00:00:00.000Z,2011-05-30T00:00:00.000Z,0,25.85447,-80.13076,942024.87513883,553743.187502824
-80.230001287785811,25.77951635259247,1011, ,0141030040060,Watch Me Grow Learning Center I,2100 NW 7TH ST,Miami,33125, ,305-642-4151, ,C11MD0264,2001-05-15T00:00:00.000Z,2011-05-14T00:00:00.000Z,0,25.77951,-80.23,909548.81213833,526294.561953992
-80.243526967693896,25.855433096635203,1012, ,3031040035810,Upromise Learning Center,2830 NW 90TH ST,Miami-Dade,33147, ,786-318-3699, ,C11MD0844,2002-08-28T00:00:00.000Z,2010-08-18T00:00:00.000Z,0,25.85543,-80.24352,904939.124835413,553861.937921487
-80.34641067133272,25.70238764743431,1013, ,3040280640010,Sunset Chapel Inc/Sunset Christ. Acdemy,9393 SUNSET DR,Miami-Dade,33173, ,305-595-7558, ,C11MD0222,1973-01-26T00:00:00.000Z,2011-04-29T00:00:00.000Z,0,25.70238,-80.34641,871380.077124246,498054.584313326
-80.295808965738686,25.850337239456206,1014, ,0430120220010,West Hialeah Baptist /Church Day Care,3195 W 7TH AVE,Hialeah,33012, ,305-821-8848, ,C11MD0727,1990-03-12T00:00:00.000Z,2011-03-11T00:00:00.000Z,0,25.85033,-80.29581,887755.18741858,551914.187551908
-80.237786156309966,25.917023260704127,1015, ,3421150040290,Bunche Park (EP),15600 W BUNCHE PARK DR,Miami Gardens,33054, ,305-621-6101, ,EXEMPT,2009-07-17T00:00:00.000Z,2010-07-17T00:00:00.000Z,0,25.91702,-80.23778,906697.074731577,576259.014846407
-80.314208077030003,25.702281301384836,1016, ,3040350070020,St. Matthews Episcopal Church,7410 SUNSET DR,Miami-Dade,33143, ,305-661-1287, ,C11MD0221,1988-04-29T00:00:00.000Z,2011-04-28T00:00:00.000Z,0,25.70228,-80.31421,881984.187477663,498069.687629573
-80.207598642191329,25.823796047116744,1017,DACR153,0131240132340,Clara Mohammed School,5245 NW 7TH AVE,Miami,33127, ,305-757-8741, ,C11MD1208,2005-11-03T00:00:00.000Z,2010-10-28T00:00:00.000Z,0,25.82379,-80.2076,916824.187023245,542432.499822408
-80.210581735247487,25.950420627530558,1018, ,3421010030200,Thomas Kathleen Margaret,19140 NW 5TH CT,Miami Gardens,33169, ,305-770-3972, ,F11MD0799,2009-04-24T00:00:00.000Z,2010-04-23T00:00:00.000Z,0,25.95042,-80.21058,915565.999578994,588450.999648742
-80.299997368835719,25.848279227669316,1019, ,0430120160171,Chanty Learning Cter In/We Love Kids,891 W 29TH ST,Hialeah,33012, ,305-885-2490, ,C11MD1383,1990-06-30T00:00:00.000Z,2011-03-04T00:00:00.000Z,0,25.84827,-80.29999,886381.687540911,551158.812422238
-80.416987312889503,25.729671171342574,1020, ,3049150020020,Candy Land Child Care Center,4150 SW 137TH CT,Miami-Dade,33175,Gladys Martin,305-226-5042, ,C11MD0083,2003-11-10T00:00:00.000Z,2010-11-09T00:00:00.000Z,0,25.72967,-80.41698,848096.437667996,507862.093569659
-80.238309560608556,25.757211203143367,1021, ,0141100021650,Carousel of Angels Inc/Carousel Day Care,1637 SW 27TH AVE,Miami,33145, ,305-854-0021, ,C11MD1468,2007-03-19T00:00:00.000Z,2010-12-06T00:00:00.000Z,0,25.75721,-80.23831,906861.588838246,518171.54867249
-80.185639687092092,25.909599676069792,1022, ,0622190001470,YMCA / North Miami Elementary (EP),655 NE 145TH ST,North Miami,33161, ,305-949-6156, ,EXEMPT,,,0,25.90959,-80.18564,923854.374734495,573663.81268774
-80.211003217592278,25.831780532711065,1023, ,0131140121040,Belafonte Tacolcy Center,6161 NW 9TH AVE,Miami,33127, ,305-751-1295, ,C11MD1464,2006-12-12T00:00:00.000Z,2010-12-11T00:00:00.000Z,0,25.83178,-80.211,915686.812329497,545327.874609075
-80.335021388189546,25.735358416713062,1024, ,3040150070320,Christian Montessori Children's House Inc,3720 SW 86TH AVE,Miami-Dade,33155,Mayra Herrera Sixto,305-300-9028, ,C11MD0446,1995-07-30T00:00:00.000Z,2011-07-29T00:00:00.000Z,0,25.73535,-80.33502,875070.062526412,510056.749941491
-80.304630314929199,25.766581410614499,1025, ,0140020010070,Downs Family Day Care Home,6720 SW 4TH ST,Miami,33144,"Downs, Betty Lue",305-267-3787, ,F11MD0851,2001-08-24T00:00:00.000Z,2011-08-22T00:00:00.000Z,0,25.76658,-80.30463,885014.874985829,521456.625435658
-80.132330497859257,25.786196912794292,1026, ,0242030090010,Rain Parents Inc,1420 WASHINGTON AVE,Miami Beach,33139, ,305-674-7805, ,C11MD0828,2002-08-09T00:00:00.000Z,2011-06-13T00:00:00.000Z,0,25.78619,-80.13233,941674.504776578,528922.537997238
-80.186331277571469,25.920408638231439,1027, ,3022180040010,Oak Grove Park  Camp,690 NE 159TH ST,Miami-Dade,33162, ,305-944-8670, ,EXEMPT,,,0,25.9204,-80.18633,923602.648859996,577591.178192571
-80.238049052769441,25.763111173413243,1028, ,0141100190220,Lincoln Marti (Lm5),1023 SW 27TH AVE,Miami,33135,Carmen Garmendia,305-642-2424, ,C11MD0376,1981-06-04T00:00:00.000Z,2011-06-10T00:00:00.000Z,0,25.76311,-80.23805,906934.937772911,520316.468595237
-80.393897903463667,25.583590580964593,1029, ,3069010410240,Fernandez Family Day Care Home,12433 SW 197TH TER,Miami-Dade,33177, ,305-278-7349, , ,2005-10-21T00:00:00.000Z,2009-10-20T00:00:00.000Z,0,25.58359,-80.3939,855940.874734994,454803.18754857
-80.204778031912198,25.835761035061292,1030, ,0131130270020,Cool Kids Learn Edison Park Elementary,500 NW 67TH ST,Miami,33126, ,305-758-3658, ,C11MD1928,,,0,25.83576,-80.20478,917725.750180747,546786.999971658
-80.292798871121718,25.934058994907076,1031, ,3021070053140,International Bible Bapti/ Fun Care L,17701 NW 57TH AVE,Miami-Dade,33055, ,305-620-5111, ,C11MD0712,1992-10-13T00:00:00.000Z,2010-12-23T00:00:00.000Z,0,25.93405,-80.2928,888581.12507116,582349.625040486
-80.20903934946422,25.810338206478871,1032, ,0131230460020,Moore Park Day Care,765 NW 36TH ST,Miami,33127, ,305-635-2739, ,C11MD1056,1975-03-10T00:00:00.000Z,2011-06-16T00:00:00.000Z,0,25.81033,-80.20904,916379.664290246,537538.153311908
-80.263169336558661,25.769727495060298,1033, ,0141050230020,Snow White Daycare Center./Eseyce Corp (9Vp),4081 SW 2ND TER,Miami,33134, ,305-443-5868, ,C11MD1268,2005-02-26T00:00:00.000Z,2011-02-24T00:00:00.000Z,0,25.76972,-80.26317,898653.812602911,522674.249968909
-80.316242155684037,25.810358693262884,1034, ,3030260200010,Little Genuis Learning Academy,7381 NW 36TH ST,Miami-Dade,33166,Ana Carolina Gamero,305-477-3333, ,C11MD1816,2010-07-29T00:00:00.000Z,2011-07-28T00:00:00.000Z,0,25.81035,-80.31624,881110.67314858,537347.968652904
-80.328399307053985,25.891822850805585,1035, ,0420270030800,Centro De Ensenanza  Palabra De Fe',2201 W 76TH ST,Hialeah,33016, ,305-897-0705, ,C11MD1560,2009-09-20T00:00:00.000Z,2010-09-19T00:00:00.000Z,0,25.89182,-80.3284,876959.750019997,566936.625354737
-80.474275700166103,25.468053273691059,1036, ,1079180081881,SU's Creative Corner Preschool,310 E MOWRY DR,Homestead,33030, ,305-248-1919, ,C11MD1170,2004-05-10T00:00:00.000Z,2011-05-09T00:00:00.000Z,0,25.46805,-80.47427,829613.617350247,412699.135930076
-80.282378871068403,25.928639361028569,1037, ,3021070080180,Alvarez Maria Family Day Care Home,17103 NW 49TH PL,Miami-Dade,33055,Maria Alvarez,786-290-5387, ,L11MD0175,2006-06-30T00:00:00.000Z,2010-07-23T00:00:00.000Z,0,25.92863,-80.28238,892016.438082412,580398.37500599
-80.291054289839337,25.886201163004962,1038, ,0421300080040,Happy Hearts Learning Center,6883 W 4TH AVE,Hialeah,33015, ,305-823-0668, ,C11MD1860,2000-05-21T00:00:00.000Z,2011-05-24T00:00:00.000Z,0,25.8862,-80.29105,889248.533185162,564957.920322657
-80.36619147597267,25.683365034661623,1039, ,3050050041640,Kendale Elementary,10693 SW 93RD ST,Miami-Dade,33176,Reginald J Fox,305-274-2735, ,EXEMPT,,,0,25.68336,-80.36619,864899.687525995,491109.000107408
-80.368267060386074,25.745831209242986,1040, ,3040180000017,Peter Pan Childcare/Two Angels Corp.,2500 SW 107TH AVE,Miami-Dade,33165,Blanca Acosta,305-227-7707, ,C11MD0117,1997-05-05T00:00:00.000Z,2011-05-04T00:00:00.000Z,0,25.74583,-80.36826,864107.500133995,513809.374982156
-80.217032088145103,25.897287975383122,1041, ,0621260110340,Oliver Family Day Care Home,1095 NW 134TH ST,North Miami,33168,Anita E Oliver,305-688-1913, ,F11MD0432,2004-08-17T00:00:00.000Z,2011-08-16T00:00:00.000Z,0,25.89728,-80.21703,913561.74997858,569125.999912992
