Date.Of.Stop,Time.Of.Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal.Injury,Property.Damage,Fatal,Commercial.License,HAZMAT,Commercial.Vehicle,Alcohol,Work.Zone,State,VehicleType,Year,Make,Model,Color,Violation.Type,Charge,Article,Contributed.To.Accident,Race,Gender,Driver.City,Driver.State,DL.State,Arrest.Type,Geolocation
06/16/2015,08:30:00,MCP,3rd district, Silver Spring,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,SILVER SPRING AVE/FENTON ST,38.991255,-77.02398,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2008,JEEP,TK,BLUE,Warning,21-201(a1),Transportation Article,No,WHITE,M,PALM BEACH,FL,FL,A - Marked Patrol,(38.991255, -77.02398)
10/12/2015,18:44:00,MCP,3rd district, Silver Spring,FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,ARLISS ST/PINEY BRANCH RD,38.9987033333333,-77.000225,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,HYUNDAI,VELOSTER,BLACK,Warning,16-116(a),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,FL,M - Marked (Off-Duty),(38.9987033333333, -77.000225)
10/12/2015,18:44:00,MCP,3rd district, Silver Spring,OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,ARLISS ST/PINEY BRANCH RD,38.9987033333333,-77.000225,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,HYUNDAI,VELOSTER,BLACK,Warning,22-412.3(b),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,FL,M - Marked (Off-Duty),(38.9987033333333, -77.000225)
07/22/2013,11:18:00,MCP,1st district, Rockville,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,TRAVILAH RD @ GLEN RD,39.0692165,-77.2631533,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,BLACK,Warning,13-409(b),Transportation Article,No,WHITE,F,GREEN COVE SPRINGS,FL,FL,A - Marked Patrol,(39.0692165, -77.2631533)
09/17/2013,12:34:00,MCP,1st district, Rockville,DRIVING VEH. ON HWY. WITH UNPAID REGISTRATION FEE,WOOTON PARKWAY @ FALLS RD,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,LEXUS,RX350,BLUE, LIGHT,Warning,13-401(d),Transportation Article,No,WHITE,M,NAPLES,FL,FL,A - Marked Patrol,
11/13/2012,13:17:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B I-270/RT 124,39.1524963,-77.2205966166667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2005,FORD,F150,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,F,MIRAMAR,FL,FL,B - Unmarked Patrol,(39.1524963, -77.2205966166667)
08/20/2013,02:18:00,MCP,5th district, Germantown,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,I 270/ MIDDLEBROOK RD,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,MITSUBISHI,SUV,BEIGE,Warning,21-801.1,Transportation Article,No,WHITE,M,WILBUR BY THE SEA,FL,FL,Q - Marked Laser,
08/15/2014,20:49:00,MCP,6th district, Gaithersburg / Montgomery Village,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,SHADY GROVE RD AT EPSILON DR.,39.1372883333333,-77.154685,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,JEEP,LIBERTY,SILVER,Warning,13-409(b),Transportation Article,No,BLACK,M,LAKE CITY,FL,FL,A - Marked Patrol,(39.1372883333333, -77.154685)
09/16/2015,20:09:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,CLOPPER RD. AT FIRST FIELD RD.,39.1396883333333,-77.2136816666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2011,BMW,SEDAN,GREEN,Warning,21-801(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,FL,A - Marked Patrol,(39.1396883333333, -77.2136816666667)
12/22/2015,22:27:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,N./B RT.355 AT W.DEER PARK RD.,39.132535,-77.1889966666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2011,MERCEDES-BENZ,SUV,SILVER,Warning,21-201(a1),Transportation Article,No,OTHER,M,HALLANDALE BEACH,FL,FL,A - Marked Patrol,(39.132535, -77.1889966666667)
05/18/2012,00:04:00,MCP,3rd district, Silver Spring,DRIVER FAILURE TO STOP AT STOP SIGN LINE,BROADBIRCH DR NB AND PLUM ORCHARD DR,39.05550975,-76.9541580666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2001,CHEVROLET,TAHOE,SILVER,Warning,21-707(a),Transportation Article,No,BLACK,M,JACKSONVILLE,FL,FL,A - Marked Patrol,(39.05550975, -76.9541580666667)
12/30/2014,15:45:00,MCP,5th district, Germantown,DRIVER FAILURE TO STOP AT STOP SIGN LINE,CRYSTAL ROCK DRIVE NEAR GERMANTOWN ROAD,39.2474333333333,-77.2345433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,CHRYSTLER,200C,BLUE,Warning,21-707(a),Transportation Article,No,ASIAN,F,MIRAMAR,FL,FL,A - Marked Patrol,(39.2474333333333, -77.2345433333333)
02/01/2014,18:25:00,MCP,6th district, Gaithersburg / Montgomery Village,FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,S/B WOODFIELD RD / EMORY GROVE RD,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,1998,TOYOTA,CAMRY,WHITE,Warning,16-116(a),Transportation Article,No,WHITE,M,WESTON,FL,FL,A - Marked Patrol,
02/01/2014,18:25:00,MCP,6th district, Gaithersburg / Montgomery Village,FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND,S/B WOODFIELD RD / EMORY GROVE RD,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,1998,TOYOTA,CAMRY,WHITE,Warning,22-201.1,Transportation Article,No,WHITE,M,WESTON,FL,FL,A - Marked Patrol,
07/25/2014,23:36:00,MCP,6th district, Gaithersburg / Montgomery Village,EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,SHADY GROVE RD / MID COUNTY HWY,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,1995,NISSAN,340ZX,RED,Warning,21-801.1,Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,FL,A - Marked Patrol,
07/25/2014,23:36:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER CHANGING LANES WHEN UNSAFE,SHADY GROVE RD / MID COUNTY HWY,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,1995,NISSAN,340ZX,RED,Warning,21-309(b),Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,FL,A - Marked Patrol,
01/04/2012,23:38:00,MCP,Headquarters and Special Operations,FAILURE TO STOP WHEN ENTERING HIGHWAY,GEORGIA AVE / GLENALLEN,39.0562891,-77.0499558333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2002,NISSAN,SENTRA,BLACK,Warning,21-404(a),Transportation Article,No,WHITE,F,LAKELAND,FL,FL,A - Marked Patrol,(39.0562891, -77.0499558333333)
07/17/2013,23:39:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,LOCKWOOD DR AND NEW HAMPSHIRE AVE,39.0411833333333,-76.9860333333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,LINCOLN,CONN,BROWN,Warning,21-202(h1),Transportation Article,No,BLACK,M,SILVER SPRING,MD,FL,B - Unmarked Patrol,(39.0411833333333, -76.9860333333333)
10/29/2015,12:39:00,MCP,2nd district, Bethesda,DRIVER OF MOTOR VEHICLE FOLLOWING VEHICLE CLOSER THAN REASONABLE AND PRUDENT,WISCONSIN AVE @ BRADLEY LN.,38.9763266666667,-77.090535,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,VOLK,BUG,BLUE,Warning,21-310(a),Transportation Article,No,WHITE,F,BETHESDA,MD,FL,A - Marked Patrol,(38.9763266666667, -77.090535)
11/17/2015,07:51:00,MCP,2nd district, Bethesda,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,BEACH DR @ LELAND ST,38.9849866666667,-77.0621966666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,HONDA,ODYSSEY,WHITE,Warning,21-201(a1),Transportation Article,No,WHITE,F,CHEVY CHASE,MD,FL,A - Marked Patrol,(38.9849866666667, -77.0621966666667)
05/03/2012,09:49:00,MCP,3rd district, Silver Spring,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,OLD COLUMBIA PK/DUSTIN RD,39.11096185,-76.9337378333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,NISS,ALTIMA,TAN,Warning,21-201(a1),Transportation Article,No,BLACK,F,COLUMBIA,MD,FL,A - Marked Patrol,(39.11096185, -76.9337378333333)
05/03/2012,09:49:00,MCP,3rd district, Silver Spring,DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,OLD COLUMBIA PK/DUSTIN RD,39.11096185,-76.9337378333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,NISS,ALTIMA,TAN,Warning,13-401(h),Transportation Article,No,BLACK,F,COLUMBIA,MD,FL,A - Marked Patrol,(39.11096185, -76.9337378333333)
03/09/2015,12:13:00,MCP,3rd district, Silver Spring,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,STEWART/OLD COLUMBIA PIKE,39.047235,-76.985985,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2005,TOYOTA,RAV4,SILVER,Warning,21-201(a1),Transportation Article,No,OTHER,F,SILVER SPRING,MD,FL,A - Marked Patrol,(39.047235, -76.985985)
05/31/2012,12:08:00,MCP,4th district, Wheaton,MOTOR VEH W/O REQUIRED STOP LAMPS EQUIPMENT,AMHERST DR/UNIVERSITY BLVD,39.0424031833333,-77.0478925833333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,1999,ISUZ,TK,,Warning,22-206(a),Transportation Article,No,OTHER,M,WEST PALM BEACH,FL,FL,A - Marked Patrol,(39.0424031833333, -77.0478925833333)
06/14/2012,08:39:00,MCP,4th district, Wheaton,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,VEIRS MILL/GALT AVE,39.0400494666667,-77.0562129,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,1998,VOLKS WAGON,JETTA,SILVER,Warning,21-201(a1),Transportation Article,No,WHITE,F,ORANGE PARK,FL,FL,A - Marked Patrol,(39.0400494666667, -77.0562129)
01/05/2012,07:35:00,MCP,2nd district, Bethesda,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,EDSON LN/WOODGLEN DR,39.0415385833333,-77.1132596833333,No,Yes,No,No,No,No,No,No,No,No,FL,02 - Automobile,1997,INFINI,Q45,BLACK,Warning,21-201(a1),Transportation Article,No,BLACK,M,BETHESDA,MD,FL,A - Marked Patrol,(39.0415385833333, -77.1132596833333)
01/05/2012,07:35:00,MCP,2nd district, Bethesda,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,EDSON LN/WOODGLEN DR,39.0415385833333,-77.1132596833333,No,Yes,No,No,No,No,No,No,No,No,FL,02 - Automobile,1997,INFINI,Q45,BLACK,Warning,13-409(b),Transportation Article,No,BLACK,M,BETHESDA,MD,FL,A - Marked Patrol,(39.0415385833333, -77.1132596833333)
01/05/2012,07:35:00,MCP,2nd district, Bethesda,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,EDSON LN/WOODGLEN DR,39.0415385833333,-77.1132596833333,No,Yes,No,No,No,No,No,No,No,No,FL,02 - Automobile,1997,INFINI,Q45,BLACK,Warning,13-411(f),Transportation Article,No,BLACK,M,BETHESDA,MD,FL,A - Marked Patrol,(39.0415385833333, -77.1132596833333)
09/09/2015,13:19:00,MCP,2nd district, Bethesda,DRIVING WRONG WAY--ONE WAY STREET,SHOEMAKER FARM/N PARK AVE,38.962815,-77.08911,No,Yes,No,No,No,No,No,No,No,No,DC,02 - Automobile,2015,TESLA,MODEL S,BLUE,Warning,21-308(a),Transportation Article,No,WHITE,M,WEST PALM BEACH,FL,FL,A - Marked Patrol,(38.962815, -77.08911)
09/09/2015,13:19:00,MCP,2nd district, Bethesda,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,SHOEMAKER FARM/N PARK AVE,38.962815,-77.08911,No,Yes,No,No,No,No,No,No,No,No,DC,02 - Automobile,2015,TESLA,MODEL S,BLUE,Warning,21-201(a1),Transportation Article,No,WHITE,M,WEST PALM BEACH,FL,FL,A - Marked Patrol,(38.962815, -77.08911)
03/31/2012,20:59:00,MCP,6th district, Gaithersburg / Montgomery Village,FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND,CHRISTOPHER AVE/BOYSENBERRY DR,39.1512091,-77.2096527166667,No,No,No,No,No,Yes,No,No,No,No,FL,02 - Automobile,2005,CHEVY,VAN,WHITE,Warning,22-201.1,Transportation Article,No,BLACK,M,JACKSONVILLE,FL,FL,A - Marked Patrol,(39.1512091, -77.2096527166667)
09/06/2012,22:20:00,MCP,6th district, Gaithersburg / Montgomery Village,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B I-270/RT 124,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2010,FORD,MUSTANG,WHITE,Warning,21-801.1,Transportation Article,No,WHITE,M,DELRAY BEACH,FL,FL,A - Marked Patrol,
09/06/2012,22:20:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,S/B I-270/RT 124,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2010,FORD,MUSTANG,WHITE,Warning,21-201(a1),Transportation Article,No,WHITE,M,DELRAY BEACH,FL,FL,A - Marked Patrol,
10/10/2012,21:32:00,MCP,6th district, Gaithersburg / Montgomery Village,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,MONTGOMERY VILLAGE AVE/WALKERS CHOICE RD,39.1680593166667,-77.2052120666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,VW,JETTA,BLACK,Warning,13-409(b),Transportation Article,No,WHITE,M,BRADENTON,FL,FL,A - Marked Patrol,(39.1680593166667, -77.2052120666667)
10/10/2012,21:32:00,MCP,6th district, Gaithersburg / Montgomery Village,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,MONTGOMERY VILLAGE AVE/WALKERS CHOICE RD,39.1680593166667,-77.2052120666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,VW,JETTA,BLACK,Warning,13-411(f),Transportation Article,No,WHITE,M,BRADENTON,FL,FL,A - Marked Patrol,(39.1680593166667, -77.2052120666667)
10/10/2012,21:32:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,MONTGOMERY VILLAGE AVE/WALKERS CHOICE RD,39.1680593166667,-77.2052120666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,VW,JETTA,BLACK,Warning,13-411(d),Transportation Article,No,WHITE,M,BRADENTON,FL,FL,A - Marked Patrol,(39.1680593166667, -77.2052120666667)
03/12/2013,17:59:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,MONTGOMERY VILLAGE AVE/RUSSELL AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2011,FORD,F150,BLUE,Warning,21-201(a1),Transportation Article,No,HISPANIC,M,HOMESTEAD,FL,FL,A - Marked Patrol,
03/12/2013,17:59:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAIL TO MAKE REQUIRED STOP AT PAVEMENT MARK,MONTGOMERY VILLAGE AVE/RUSSELL AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2011,FORD,F150,BLUE,Warning,21-202(m),Transportation Article,No,HISPANIC,M,HOMESTEAD,FL,FL,A - Marked Patrol,
03/12/2013,17:59:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,MONTGOMERY VILLAGE AVE/RUSSELL AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2011,FORD,F150,BLUE,Warning,21-202(i1),Transportation Article,No,HISPANIC,M,HOMESTEAD,FL,FL,A - Marked Patrol,
03/12/2013,17:59:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAIL TO STOP AT STEADY CIRCULAR RED SIGNAL,MONTGOMERY VILLAGE AVE/RUSSELL AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2011,FORD,F150,BLUE,Warning,21-202(h1),Transportation Article,No,HISPANIC,M,HOMESTEAD,FL,FL,A - Marked Patrol,
07/09/2014,22:23:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,MONTGOMERY VILLAGE AVE/RUSSELL AVE,39.15577,-77.2107233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,SATURN,4S,GREEN,Warning,21-201(a1),Transportation Article,No,WHITE,M,CORAL SPRINGS,FL,FL,A - Marked Patrol,(39.15577, -77.2107233333333)
07/09/2014,22:23:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAILURE TO STOP AT STOP SIGN LINE,MONTGOMERY VILLAGE AVE/RUSSELL AVE,39.15577,-77.2107233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,SATURN,4S,GREEN,Warning,21-707(a),Transportation Article,No,WHITE,M,CORAL SPRINGS,FL,FL,A - Marked Patrol,(39.15577, -77.2107233333333)
07/09/2014,22:23:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,MONTGOMERY VILLAGE AVE/RUSSELL AVE,39.15577,-77.2107233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,SATURN,4S,GREEN,Warning,23-104,Transportation Article,No,WHITE,M,CORAL SPRINGS,FL,FL,A - Marked Patrol,(39.15577, -77.2107233333333)
07/09/2014,22:23:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVER FAIL TO MAKE REQUIRED STOP AT PAVEMENT MARK,MONTGOMERY VILLAGE AVE/RUSSELL AVE,39.15577,-77.2107233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,SATURN,4S,GREEN,Warning,21-202(m),Transportation Article,No,WHITE,M,CORAL SPRINGS,FL,FL,A - Marked Patrol,(39.15577, -77.2107233333333)
09/03/2014,20:07:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,MONTGOMERY VILLAGE AVE/N. FREDERICK AVE,39.1286116666667,-77.20422,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2004,MITS,GALANT,RED,Warning,23-104,Transportation Article,No,BLACK,M,ORLANDO,FL,FL,A - Marked Patrol,(39.1286116666667, -77.20422)
03/25/2015,19:55:00,MCP,6th district, Gaithersburg / Montgomery Village,DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,MONTGOMERY VILLAGE AVE/WALKERS CHOICE RD,39.1618183333333,-77.2021416666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2010,VW,JETTA,WHITE,Warning,23-104,Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,FL,A - Marked Patrol,(39.1618183333333, -77.2021416666667)
07/18/2012,17:50:00,MCP,1st district, Rockville,FAIL OF M/CARRIER TO REGISTER IFTA DECAL ON BOTH SIDES OF VEH AND POSS COPY OF IFTA LIC IN VEH,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,9-220,,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,FAILING TO DISPLAY PROPER VEHICLE I.D.,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-390.21,Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,HEADLIGHT, TURN SIGNAL, ID LIGHT, CLEARANCE LIGHT, MARKER LIGHT INOPERATIVE,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-393.9,Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,LOW AIR WARNING DEVICE INOPERATIVE,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-393.51(a),Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,PARTS NOT SPECIFICALLY PROVIDED FOR NOT IN SAFE OPERATING CONDITION - IGNITION,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-396.3(a),Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,DRIVER RECORD OF DUTY STATUS NOT CURRENT,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-395.8F,Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,BRAKE LININGS & PADS ARE INADEQUATE,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-393.47,Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,BRAKE HOSE NOT SECURED AGAINST DAMAGE),CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-393.45(a),Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,OPERATING MOTOR VEHICLE WITH INADEQUATE WINDSHIELD WIPERS - NO FLUID,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-393.78,Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,OPERATING MOTOR VEHICLE WITHOUT PROPER REQUIRED EMEMERGENCY EQUIPMENT ON POWER UNIT,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-393.95(a),Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
07/18/2012,17:50:00,MCP,1st district, Rockville,OPERATING A M/V W/O PROPER REQUIRED EMERGENCY ROADSIDE WARNING DEVICES,CONNECTICUT AVE AT EAST WEST HIGHWAY,38.9891346666667,-77.07733915,No,No,No,No,No,Yes,No,Yes,No,No,FL,06 - Heavy Duty Truck,1997,INTERNATIONAL,4500,YELLOW,Warning,11-393.95(f),Maryland Rules,No,WHITE,M,BUSHNELL,FL,FL,A - Marked Patrol,(38.9891346666667, -77.07733915)
03/05/2013,07:49:00,MCP,1st district, Rockville,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,SHADY GROVE RD (EB) AT FREDERICK RD,39.1237135333333,-77.1753153666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2004,TOYOTA,CAMRY,SILVER,Warning,21-201(a1),Transportation Article,No,WHITE,M,PORT SAINT LUCIE,FL,FL,A - Marked Patrol,(39.1237135333333, -77.1753153666667)
03/05/2013,07:49:00,MCP,1st district, Rockville,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,SHADY GROVE RD (EB) AT FREDERICK RD,39.1237135333333,-77.1753153666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2004,TOYOTA,CAMRY,SILVER,Warning,21-1124.2(d2),Transportation Article,No,WHITE,M,PORT SAINT LUCIE,FL,FL,A - Marked Patrol,(39.1237135333333, -77.1753153666667)
08/13/2014,09:04:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,FREDERICK RD (SB) AT MARYLAND AVE,39.1445783333333,-77.20288,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2005,TOYOTA,SIENNA,TAN,Warning,21-801.1,Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,FL,Q - Marked Laser,(39.1445783333333, -77.20288)
