13,DADE,6411,4,2,HORACE MANN MIDDLE SCHOOL,36,51,43,33,42,38,44,43,73,,,403,9,45,98,C,D,N,,NO,YES,N,02,99,96,5
13,DADE,6441,5,8,HOWARD D. MCMILLAN MIDDLE SCHOOL,63,63,55,69,62,47,54,77,88,,,578,9,64,100,A,A,N,,NO,YES,N,02,94,80,5
13,DADE,6501,1,4,MIAMI LAKES MIDDLE SCHOOL,63,58,45,61,57,40,54,80,80,,,538,9,60,99,B,B,N,,NO,YES,N,02,97,85,5
13,DADE,6521,4,5,MIAMI SPRINGS MIDDLE SCHOOL,40,49,44,38,46,40,43,46,60,,,406,9,45,99,C,C,N,,NO,YES,N,02,97,89,5
13,DADE,6541,1,3,NAUTILUS MIDDLE SCHOOL,56,54,44,53,49,37,48,69,72,,,482,9,54,99,B,B,N,,NO,YES,N,02,73,72,5
13,DADE,6571,1,1,NORLAND MIDDLE SCHOOL,29,43,43,29,46,48,41,58,43,,,380,9,42,99,C,D,N,,NO,YES,N,02,99,89,5
13,DADE,6591,1,1,NORTH DADE MIDDLE SCHOOL,23,36,38,17,26,35,25,33,22,,,255,9,28,96,F,F,N,,NO,YES,N,02,100,97,5
13,DADE,6611,1,4,COUNTRY CLUB MIDDLE SCHOOL,34,50,53,32,48,48,42,45,64,,,416,9,46,98,C,D,Y,131070136611,NO,YES,N,02,98,90,5
13,DADE,6631,1,1,NORTH MIAMI MIDDLE SCHOOL,35,45,37,31,41,39,46,51,80,,,405,9,45,99,C,C,N,,NO,YES,N,02,99,96,5
13,DADE,6681,1,4,PALM SPRINGS MIDDLE SCHOOL,34,44,49,34,43,39,31,61,58,,,393,9,44,99,C,C,N,,NO,YES,N,02,99,94,5
13,DADE,6701,5,9,PALMETTO MIDDLE SCHOOL,66,61,41,67,64,44,61,68,68,,,540,9,60,99,B,A,N,,NO,NO,N,02,65,40,5
13,DADE,6741,4,6,PONCE DE LEON MIDDLE SCHOOL,56,53,43,56,52,41,49,68,75,,,493,9,55,100,B,B,N,,NO,YES,N,02,93,81,5
13,DADE,6751,1,4,HIALEAH GARDENS MIDDLE SCHOOL,66,66,58,64,67,61,71,83,87,,,623,9,69,100,A,A,N,,NO,YES,N,02,99,85,5
13,DADE,6761,5,9,REDLAND MIDDLE SCHOOL,30,50,54,24,44,51,29,51,49,,,382,9,42,99,C,F,N,,NO,YES,N,02,94,91,5
13,DADE,6771,5,7,JORGE MAS CANOSA MIDDLE SCHOOL,58,57,48,56,56,45,51,69,57,,,497,9,55,100,B,B,N,,NO,YES,N,02,94,79,5
13,DADE,6781,5,9,RICHMOND HEIGHTS MIDDLE SCHOOL,38,50,44,37,47,45,34,60,61,,,416,9,46,98,C,D,N,,NO,YES,N,02,94,87,5
13,DADE,6801,5,6,RIVIERA MIDDLE SCHOOL,54,53,41,50,52,46,48,74,71,,,489,9,54,99,B,A,N,,NO,YES,N,02,93,84,5
13,DADE,6821,4,8,ROCKWAY MIDDLE SCHOOL,60,62,55,57,56,47,58,71,71,,,537,9,60,100,B,B,N,,NO,YES,N,02,97,84,5
13,DADE,6841,4,6,SHENANDOAH MIDDLE SCHOOL,41,48,45,38,41,33,41,48,73,,,408,9,45,100,C,C,N,,NO,YES,N,02,98,91,5
13,DADE,6861,5,9,SOUTHWOOD MIDDLE SCHOOL,64,55,45,69,61,43,72,64,68,,,541,9,60,99,B,A,N,,NO,NO,N,02,74,53,5
13,DADE,6881,4,6,SOUTH MIAMI MIDDLE SCHOOL,74,65,48,71,64,47,75,88,72,,,604,9,67,100,A,A,N,,NO,NO,N,02,86,58,5
13,DADE,6901,5,8,W. R. THOMAS MIDDLE SCHOOL,74,66,52,73,60,41,67,81,86,,,600,9,67,99,A,A,N,,NO,YES,N,02,96,78,5
13,DADE,6921,5,8,LAMAR LOUISE CURRY MIDDLE SCHOOL,73,66,53,65,55,40,58,75,71,,,556,9,62,100,A,A,N,,NO,NO,N,02,95,74,5
13,DADE,6997,7,4,MATER VIRTUAL ACADEMY CHARTER MIDDLE/HIGH SCHOOL,,,,32,16,,,85,,100,50,283,5,57,95,B,,N,,YES,NO,N,04,91,52,5
13,DADE,7005,4,2,ITECH@THOMAS A EDISON EDUCATIONAL CENTER,39,39,38,22,35,44,53,,,,,270,7,39,100,D,D,N,,NO,YES,N,03,97,92,5
13,DADE,7007,7,6,INTERNATIONAL STUDIES CHARTER HIGH SCHOOL,80,65,52,60,46,45,88,95,,98,89,718,10,72,100,A,A,N,,YES,NO,N,03,74,63,5
13,DADE,7008,5,9,BIOTECH@RICHMOND HEIGHTS 9-12 HIGH SCHOOL,76,53,64,44,39,34,83,,,,,393,7,56,100,B,A,N,,NO,NO,N,03,84,62,5
13,DADE,7009,7,5,DORAL PERFORMING ARTS & ENTERTAINMENT ACADEMY,91,60,67,91,73,76,90,96,,99,80,823,10,82,100,A,A,N,,YES,NO,N,03,94,55,5
13,DADE,7011,1,4,AMERICAN SENIOR HIGH SCHOOL,40,42,41,24,32,38,57,55,,81,64,474,10,47,98,C,B,N,,NO,YES,N,03,97,80,5
13,DADE,7014,7,4,MATER PERFORMING ARTS & ENTERTAINMENT ACADEMY,82,58,64,57,42,28,58,90,,98,57,634,10,63,100,A,A,N,,YES,YES,N,03,98,81,5
13,DADE,7016,7,6,SPORTS LEADERSHIP OF MIAMI CHARTER HIGH SCHOOL,45,41,33,24,38,54,57,56,,92,38,478,10,48,98,C,C,N,,YES,YES,N,03,96,86,5
13,DADE,7018,7,4,MATER ACADEMY LAKES HIGH SCHOOL,72,54,43,56,38,31,75,85,,97,41,592,10,59,100,B,A,N,,YES,YES,N,03,95,76,5
13,DADE,7020,7,5,DORAL ACADEMY CHARTER HIGH SCHOOL,80,64,58,80,63,59,82,90,,96,59,731,10,73,100,A,A,N,,YES,NO,N,03,93,61,5
13,DADE,7021,5,9,CENTER FOR INTERNATIONAL EDUCATION A CAMBRIDGE ASSOCIATE SCHOOL,79,63,53,65,56,40,79,95,,,,530,8,66,100,A,A,N,,NO,YES,N,03,92,85,5
13,DADE,7022,7,6,BRIDGEPREP ACADEMY OF ARTS & MINDS,49,41,56,20,22,35,46,54,,78,34,435,10,44,99,C,C,N,,YES,NO,N,03,87,29,5
13,DADE,7024,7,2,MATER ACADEMY HIGH SCHOOL OF INTERNATIONAL STUDIES,69,69,,69,46,,,,,,,253,4,63,97,A,B,N,,YES,YES,N,03,100,94,5
13,DADE,7029,5,7,TERRA ENVIRONMENTAL RESEARCH INSTITUTE,94,70,72,83,57,55,94,97,,99,65,786,10,79,99,A,A,N,,NO,NO,N,03,85,42,5
13,DADE,7031,1,3,MAST@FIU,93,62,68,67,51,48,100,85,,,,574,8,72,100,A,A,N,,NO,NO,N,03,81,62,5
13,DADE,7032,7,9,PALM GLADES PREPARATORY ACADEMY HIGH SCHOOL,31,46,51,9,25,44,56,61,,71,15,409,10,41,98,C,D,N,,YES,YES,N,03,98,80,5
13,DADE,7033,4,2,LAW ENFORCEMENT OFFICERS MEMORIAL HIGH SCHOOL,71,54,43,48,42,38,64,73,,98,72,603,10,60,100,B,A,N,,NO,YES,N,03,97,80,5
13,DADE,7034,7,9,SOMERSET ACADEMY CHARTER HIGH SCHOOL (SOUTH HOMESTEAD),32,37,36,18,19,50,22,61,,72,15,362,10,36,99,D,D,N,,YES,YES,N,03,85,25,5
13,DADE,7037,7,6,MATER ACADEMY EAST CHARTER HIGH SCHOOL,59,59,60,17,36,47,69,77,,86,75,585,10,59,99,B,A,N,,YES,YES,N,03,99,96,5
13,DADE,7038,7,9,SOMERSET ACADEMY CHARTER HIGH SCHOOL (SOUTH CAMPUS),93,47,,64,43,,100,,,,,347,5,69,100,A,A,N,,YES,YES,N,03,90,90,5
13,DADE,7041,5,3,SCHOOL FOR ADVANCED STUDIES-WOLFSON,,,,,,,,,,100,100,200,2,100,,A,A,N,,NO,NO,N,03,84,54,5
13,DADE,7042,7,9,SOMERSET ACADEMY CHARTER HIGH SCHOOL,65,55,44,49,40,34,63,78,,98,51,577,10,58,99,B,A,N,,YES,YES,N,03,93,83,5
13,DADE,7048,1,3,ALONZO AND TRACY MOURNING SENIOR HIGH BISCAYNE BAY CAMPUS,56,48,44,55,44,36,71,70,,89,84,597,10,60,99,B,A,N,,NO,NO,N,03,73,63,5
13,DADE,7049,1,4,WESTLAND HIALEAH SENIOR HIGH SCHOOL,49,54,45,33,38,34,54,58,,68,73,506,10,51,98,C,B,N,,NO,YES,N,03,99,88,5
13,DADE,7050,7,9,KEYS GATE CHARTER HIGH SCHOOL,37,37,28,17,24,35,40,46,,77,36,377,10,38,97,D,D,N,,YES,NO,N,03,89,67,5
13,DADE,7051,5,8,G. HOLMES BRADDOCK SENIOR HIGH,56,44,37,33,33,33,62,71,,82,54,505,10,51,98,C,B,N,,NO,YES,N,03,96,76,5
13,DADE,7053,7,8,PINECREST PREPARATORY ACADEMY CHARTER HIGH SCHOOL,71,58,43,53,46,43,83,80,,93,49,619,10,62,100,A,A,N,,YES,NO,N,03,94,63,5
13,DADE,7055,4,6,YOUNG WOMENS PREPARATORY ACADEMY,86,58,59,87,76,62,97,82,97,100,84,888,11,81,100,A,A,N,,NO,NO,N,04,88,63,5
13,DADE,7056,4,2,YOUNG MEN'S PREPARATORY ACADEMY,35,50,47,34,41,44,53,47,54,100,40,545,11,50,100,C,C,N,,NO,YES,N,04,98,88,5
13,DADE,7058,7,9,MIAMI COMMUNITY CHARTER HIGH SCHOOL,30,36,31,22,47,66,40,59,,72,16,419,10,42,99,C,D,N,,YES,YES,N,03,98,98,5
13,DADE,7059,7,2,MIAMI ARTS CHARTER,69,56,41,62,53,48,66,78,37,96,52,658,11,60,100,B,A,N,,YES,NO,N,04,79,4,5
13,DADE,7060,7,9,EVERGLADES PREPARATORY ACADEMY HIGH SCHOOL,47,50,42,24,24,19,55,54,,84,21,420,10,42,99,C,C,N,,YES,YES,N,03,93,79,5
13,DADE,7061,5,2,SCHOOL FOR ADVANCED STUDIES NORTH,,,,,,,,,,100,100,200,2,100,,A,A,N,,NO,NO,N,03,93,66,5
13,DADE,7066,7,4,LATIN BUILDERS ASSOCIATION CONSTRUCTION AND BUSINESS MANAGEMENT ACADEMY,42,52,50,28,28,29,28,52,,,,309,8,39,100,D,C,N,,YES,YES,N,03,97,89,5
13,DADE,7070,7,4,YOUTH CO-OP PREPARATORY HIGH SCHOOL,58,62,77,38,28,24,41,46,,,,374,8,47,100,C,A,N,,YES,YES,N,03,97,83,5
13,DADE,7071,4,6,CORAL GABLES SENIOR HIGH SCHOOL,55,48,35,33,35,30,49,66,,85,68,504,10,50,98,C,B,N,,NO,NO,N,03,91,72,5
13,DADE,7080,7,6,CHARTER HIGH SCHOOL OF THE AMERICAS,49,69,94,78,75,79,65,86,,,,595,8,74,100,A,A,N,,YES,YES,N,03,100,98,5
13,DADE,7081,4,2,DESIGN & ARCHITECTURE SENIOR HIGH,94,70,74,75,55,48,100,91,,100,99,806,10,81,99,A,A,N,,NO,NO,N,03,74,37,5
13,DADE,7090,7,5,IMATER PREPARATORY ACADEMY HIGH SCHOOL,55,56,53,31,33,34,42,71,,,,375,8,47,100,C,B,N,,YES,YES,N,03,98,88,5
13,DADE,7091,5,7,SCHOOL FOR ADVANCED STUDIES - SOUTH,,,,,,,,,,100,100,200,2,100,,A,A,N,,NO,NO,N,03,88,40,5
13,DADE,7101,5,9,CORAL REEF SENIOR HIGH SCHOOL,85,64,62,72,54,43,91,88,,98,74,731,10,73,100,A,A,N,,NO,NO,N,03,83,44,5
13,DADE,7111,1,4,HIALEAH SENIOR HIGH SCHOOL,40,45,27,18,28,36,47,52,,82,70,445,10,45,98,C,C,N,,NO,YES,N,03,98,87,5
13,DADE,7121,5,8,JOHN A. FERGUSON SENIOR HIGH,63,47,39,41,36,33,71,74,,88,59,551,10,55,99,B,A,N,,NO,NO,N,03,94,68,5
13,DADE,7141,1,3,DR. MICHAEL M. KROP SENIOR HIGH,61,48,35,39,36,30,62,75,,89,47,522,10,52,98,C,A,N,,NO,NO,N,03,78,58,5
13,DADE,7151,5,9,HOMESTEAD SENIOR HIGH SCHOOL,25,39,36,18,32,49,46,48,,68,66,427,10,43,98,C,C,N,,NO,YES,N,03,97,91,5
13,DADE,7160,7,4,MATER ACADEMY CHARTER HIGH,65,53,44,41,32,27,50,72,,96,63,543,10,54,100,B,A,N,,YES,YES,N,03,98,84,5
13,DADE,7161,4,6,MAST ACADEMY,91,68,75,85,55,67,92,99,95,100,87,914,11,83,100,A,A,N,,NO,NO,N,04,73,23,5
13,DADE,7171,5,9,MEDICAL ACADEMY FOR SCIENCE AND TECHNOLOGY (M.A.S.T.) @ HOMESTEAD,89,65,71,77,71,58,98,91,,93,34,747,10,75,100,A,A,N,,NO,NO,N,03,87,71,5
13,DADE,7191,1,4,HIALEAH GARDENS SENIOR HIGH SCHOOL,57,49,36,36,39,39,47,62,,81,59,505,10,51,99,C,C,N,,NO,YES,N,03,99,84,5
13,DADE,7201,1,3,MIAMI BEACH SENIOR HIGH SCHOOL,57,47,35,36,31,28,53,64,,77,58,486,10,49,97,C,B,N,,NO,NO,N,03,77,70,5
13,DADE,7231,1,1,MIAMI CAROL CITY SENIOR HIGH,23,35,31,16,25,38,46,42,,80,62,398,10,40,96,D,C,N,,NO,YES,N,03,99,88,5
13,DADE,7241,4,5,RONALD W. REAGAN/DORAL SENIOR HIGH SCHOOL,65,55,42,44,35,32,60,70,,90,62,555,10,56,99,B,A,N,,NO,NO,N,03,92,47,5
13,DADE,7251,4,2,MIAMI CENTRAL SENIOR HIGH SCHOOL,21,37,39,14,26,39,52,38,,73,69,408,10,41,97,C,C,N,,NO,YES,N,03,99,89,5
13,DADE,7262,7,4,CITY OF HIALEAH EDUCATION ACADEMY,55,60,58,42,41,41,34,72,42,95,68,608,11,55,100,B,B,N,,YES,YES,N,04,98,86,5
13,DADE,7265,7,8,ARCHIMEDEAN UPPER CONSERVATORY,94,74,77,89,72,,96,96,,100,79,777,9,86,99,A,A,N,,YES,NO,N,03,92,54,5
13,DADE,7271,4,8,MIAMI CORAL PARK SENIOR HIGH,47,45,38,26,30,34,46,64,,79,59,468,10,47,98,C,B,N,,NO,YES,N,03,97,82,5
13,DADE,7291,1,4,JOSE MARTI MAST 6-12 ACADEMY,87,65,66,83,57,53,87,82,98,100,79,857,11,78,100,A,A,N,,NO,YES,N,04,96,76,5
13,DADE,7301,4,2,MIAMI EDISON SENIOR HIGH SCHOOL,,,,,,,,,,,,,,,94,I,C,N,,NO,YES,N,03,99,87,5
13,DADE,7341,4,2,MIAMI JACKSON SENIOR HIGH SCHOOL,24,38,45,14,22,32,54,42,,87,79,437,10,44,99,C,B,N,,NO,YES,N,03,99,95,5
13,DADE,7351,5,9,ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS,50,54,51,39,44,48,66,55,47,84,27,565,11,51,100,C,C,N,,NO,YES,N,04,94,86,5
13,DADE,7361,5,7,MIAMI KILLIAN SENIOR HIGH SCHOOL,48,45,36,32,32,33,46,58,,79,42,451,10,45,97,C,C,N,,NO,NO,N,03,88,65,5
13,DADE,7371,5,7,ROBERT MORGAN EDUCATIONAL CENTER,56,49,41,39,37,34,59,73,,91,56,535,10,54,99,B,A,N,,NO,NO,N,03,92,76,5
13,DADE,7381,1,1,MIAMI NORLAND SENIOR HIGH SCHOOL,25,38,28,16,30,48,37,42,,86,79,429,10,43,96,C,C,N,,NO,YES,N,03,99,82,5
13,DADE,7391,1,4,MIAMI LAKES EDUCATIONAL CENTER,71,59,39,40,32,31,67,74,,96,47,556,10,56,100,B,A,N,,NO,YES,N,03,97,80,5
13,DADE,7431,5,9,MIAMI PALMETTO SENIOR HIGH SCHOOL,60,49,31,45,42,28,64,67,,89,60,535,10,54,97,B,A,N,,NO,NO,N,03,68,39,5
13,DADE,7461,4,6,MIAMI SENIOR HIGH SCHOOL,42,47,39,29,37,40,62,56,,70,67,489,10,49,98,C,C,N,,NO,YES,N,03,98,89,5
13,DADE,7511,4,5,MIAMI SPRINGS SENIOR HIGH SCHOOL,51,50,39,27,24,24,60,63,,78,55,471,10,47,98,C,B,N,,NO,YES,N,03,95,83,5
13,DADE,7531,5,8,MIAMI SUNSET SENIOR HIGH SCHOOL,37,40,44,28,30,34,54,66,,78,32,443,10,44,98,C,C,N,,NO,YES,N,03,93,80,5
13,DADE,7551,5,9,SCHOOL FOR ADVANCED STUDIES HOMESTEAD,,,,,,,,,,100,100,200,2,100,,A,A,N,,NO,NO,N,03,79,58,5
13,DADE,7571,4,6,INTERNATIONAL STUDIES PREPARATORY ACADEMY,88,70,76,49,39,35,93,85,,96,83,714,10,71,100,A,A,N,,NO,NO,N,03,79,50,5
13,DADE,7581,4,2,I PREPARATORY ACADEMY,88,70,67,85,62,49,66,,,100,70,657,9,73,100,A,A,N,,NO,NO,N,04,77,42,5
13,DADE,7591,1,1,NORTH MIAMI SENIOR HIGH SCHOOL,32,43,36,22,33,44,50,47,,74,60,441,10,44,96,C,B,N,,NO,YES,N,03,99,91,5
13,DADE,7601,4,2,WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL,57,44,41,26,26,36,63,77,,94,63,527,10,53,100,C,B,N,,NO,YES,N,03,100,90,5
13,DADE,7701,5,9,SOUTH DADE SENIOR HIGH SCHOOL,37,43,33,21,28,35,50,53,,72,50,422,10,42,98,C,C,N,,NO,YES,N,03,90,84,5
13,DADE,7731,5,7,MIAMI SOUTHRIDGE SENIOR HIGH,22,35,36,13,25,43,52,36,,78,64,404,10,40,97,D,C,N,,NO,YES,N,03,95,84,5
13,DADE,7741,5,6,SOUTHWEST MIAMI SENIOR HIGH,51,46,39,45,46,39,65,60,,82,58,531,10,53,97,C,B,N,,NO,YES,N,03,95,79,5
13,DADE,7751,1,4,BARBARA GOLEMAN SENIOR HIGH,52,50,42,47,41,38,56,56,,83,68,533,10,53,98,C,A,N,,NO,NO,N,03,94,69,5
13,DADE,7781,5,7,FELIX VARELA SENIOR HIGH SCHOOL,56,50,46,39,39,36,48,65,,84,54,517,10,52,99,C,B,N,,NO,NO,N,03,92,73,5
13,DADE,7791,4,2,BOOKER T. WASHINGTON SENIOR HIGH,,,,,,,,,,,,,,,94,I,C,N,,NO,YES,N,03,99,89,5
13,DADE,7901,4,3,NEW WORLD SCHOOL OF THE ARTS,84,55,60,64,57,58,86,95,,100,100,759,10,76,97,A,A,N,,NO,NO,N,03,78,35,5
